Foreign,English,seen,correct,wrong,known
辜gū,"crime, criminal offense",0,0,0,0
垫diàn,"advance money, pay for another",0,0,0,0
妒dù,"jealous, envious",0,0,0,0
魁kuí,chief,0,0,0,0
谣yáo,sing,0,0,0,0
寞mò,"silent, still, lonely, solitary",0,0,0,0
蜀shǔ,name of an ancient state,0,0,0,0
甩shuǎi,"throw away, discard",0,0,0,0
涯yá,,0,0,0,0
枕zhěn,pillow,0,0,0,0
丐gài,beggar,0,0,0,0
泳yǒng,dive,0,0,0,0
奎kuí,stride of man,0,0,0,0
泌mì,"to seep out, excrete",0,0,0,0
逾yú,"go over, pass over, exceed",0,0,0,0
叮dīng,exhort or enjoin repeatedly,0,0,0,0
黛dài,blacken eyebrows,0,0,0,0
燥zào,"dry, parched, arid",0,0,0,0
掷zhì,"throw, hurl, cast, fling",0,0,0,0
藉jí,"mat, pad",0,0,0,0
枢shū,door hinge,0,0,0,0
憎zēng,"hate, detest, abhor",0,0,0,0
鲸jīng,whale,0,0,0,0
弘hóng,"enlarge, expand",0,0,0,0
倚yǐ,"rely on, depend on",0,0,0,0
侮wǔ,"insult, ridicule, disgrace",0,0,0,0
藩fān,fence,0,0,0,0
拂fú,"shake off, brush away",0,0,0,0
鹤hè,crane,0,0,0,0
蚀shí,nibble away,0,0,0,0
浆jiāng,any thick fluid,0,0,0,0
芙fú,hibiscus,0,0,0,0
垃lā,"garbage, refuse, waste",0,0,0,0
烤kǎo,"bake, roast, toast, cook",0,0,0,0
晒shài,"dry in sun, expose to sun",0,0,0,0
霜shuāng,frost,0,0,0,0
剿jiǎo,"destroy, exterminate, annihilate",0,0,0,0
蕴yùn,"to collect, gather, store",0,0,0,0
圾jī,"garbage, rubbish",0,0,0,0
绸chóu,"silk cloth, satin damask",0,0,0,0
屿yǔ,island,0,0,0,0
氢qīng,ammonia,0,0,0,0
驼tuó,a camel,0,0,0,0
妆zhuāng,"to adorn oneself, dress up, use make-up",0,0,0,0
捆kǔn,tie up,0,0,0,0
铅qiān,lead,0,0,0,0
逛guàng,"ramble, stroll, roam, wander",0,0,0,0
淑shū,"good, pure, virtuous, charming",0,0,0,0
榴liú,pomegranate,0,0,0,0
丙bǐng,third,0,0,0,0
痒yǎng,itch,0,0,0,0
钞chāo,"paper money, bank notes",0,0,0,0
蹄tí,hoof,0,0,0,0
犬quǎn,dog,0,0,0,0
躬gōng,body,0,0,0,0
昼zhòu,"daytime, daylight",0,0,0,0
藻zǎo,"splendid, magnificent",0,0,0,0
蛛zhū,spider,0,0,0,0
褐hè,coarse woolen cloth,0,0,0,0
颊jiá,"cheeks, jaw",0,0,0,0
奠diàn,pay respect,0,0,0,0
募mù,"levy, raise",0,0,0,0
耽dān,indulge in,0,0,0,0
蹈dǎo,stamp feet,0,0,0,0
陋lòu,narrow,0,0,0,0
侣lǚ,companion,0,0,0,0
魅mèi,"kind of forest demon, elf",0,0,0,0
岚lán,"mountain mist, mountain haze",0,0,0,0
侄zhí,nephew,0,0,0,0
虐nüè,"cruel, harsh, oppressive",0,0,0,0
堕duò,"fall, sink, let fall",0,0,0,0
陛bì,steps leading throne,0,0,0,0
莹yíng,luster of gems,0,0,0,0
荫yīn,"shade, shelter",0,0,0,0
狡jiǎo,"cunning, deceitful, treacherous",0,0,0,0
阀fá,powerful and influential group,0,0,0,0
绞jiǎo,"twist, wring",0,0,0,0
膏gāo,"grease, fat",0,0,0,0
垮kuǎ,"be defeated, fail, collapse",0,0,0,0
茎jīng,"stem, stalk",0,0,0,0
缅miǎn,"distant, remote",0,0,0,0
喇lǎ,"horn, bugle",0,0,0,0
绒róng,"silk, cotton, or woolen fabric",0,0,0,0
搅jiǎo,"disturb, agitate, stir up",0,0,0,0
凳dèng,bench,0,0,0,0
梭suō,,0,0,0,0
丫yā,forked,0,0,0,0
姬jī,beauty,0,0,0,0
诏zhào,"decree, proclaim",0,0,0,0
钮niǔ,"button, knob",0,0,0,0
棺guān,coffin,0,0,0,0
耿gěng,"bright, shining",0,0,0,0
缔dì,"tie, join, connect",0,0,0,0
懈xiè,"idle, relaxed, remiss",0,0,0,0
嫉jí,jealousy,0,0,0,0
灶zào,"kitchen stove, cooking stove",0,0,0,0
匀yún,equal,0,0,0,0
嗣sì,"to connect, inherit",0,0,0,0
鸽gē,"pigeon, dove",0,0,0,0
澡zǎo,"wash, bathe",0,0,0,0
凿záo,chisel,0,0,0,0
纬wěi,woof,0,0,0,0
沸fèi,"boil, bubble up, gush",0,0,0,0
畴chóu,"farmland, arable land",0,0,0,0
刃rèn,"edged tool, cutlery, knife edge",0,0,0,0
遏è,"stop, suppress, curb, check",0,0,0,0
烁shuò,"shine, glitter, sparkle",0,0,0,0
嗅xiù,"smell, scent, sniff",0,0,0,0
叭bā,trumpet,0,0,0,0
熬áo,"cook down, to boil",0,0,0,0
瞥piē,take fleeting glance at,0,0,0,0
骸hái,"skeleton, body",0,0,0,0
奢shē,"extravagant, wasteful",0,0,0,0
拙zhuō,"stupid, clumsy, crude",0,0,0,0
栋dòng,main beams supporting house,0,0,0,0
毯tǎn,"rug, carpet, blanket",0,0,0,0
桐tóng,name applied various trees,0,0,0,0
砂shā,sand,0,0,0,0
莽mǎng,"thicket, underbrush",0,0,0,0
泻xiè,"drain off, leak",0,0,0,0
坪píng,level ground,0,0,0,0
梳shū,comb,0,0,0,0
杉shān,various species of pine and fir,0,0,0,0
晤wù,have interview with,0,0,0,0
稚zhì,"young, immature",0,0,0,0
蔬shū,"vegetables, greens",0,0,0,0
蝇yíng,flies,0,0,0,0
捣dǎo,hull,0,0,0,0
顷qǐng,a moment,0,0,0,0
麽mó,interrogative final particle,0,0,0,0
尴gān,embarrassed,0,0,0,0
镖biāo,"dart, spear, harpoon",0,0,0,0
诧chà,"be surprised, be shocked",0,0,0,0
尬gà,"limp, staggering gait",0,0,0,0
硫liú,sulfur,0,0,0,0
嚼jué,"prattle, be glib",0,0,0,0
羡xiàn,"envy, admire",0,0,0,0
沦lún,be lost,0,0,0,0
沪hù,Shanghai,0,0,0,0
旷kuàng,"extensive, wide, broad",0,0,0,0
彬bīn,"cultivated, well-bred",0,0,0,0
芽yá,"bud, sprout, shoot",0,0,0,0
狸lí,fox,0,0,0,0
冥míng,"dark, gloomy, night",0,0,0,0
碳tàn,carbon,0,0,0,0
咧liě,"stretch mouth, grimace, grin",0,0,0,0
惕tì,"be cautious, careful, alert",0,0,0,0
暑shǔ,hot,0,0,0,0
咯gē,final particle,0,0,0,0
萝luó,type of creeping plant,0,0,0,0
汹xiōng,turbulent,0,0,0,0
腥xīng,raw meat,0,0,0,0
窥kuī,"peep, watch, spy on, pry",0,0,0,0
俺ǎn,"personal pronoun, I",0,0,0,0
潭tán,"deep pool, lake",0,0,0,0
崎qí,"rough, uneven, jagged, rugged",0,0,0,0
麟lín,female of Chinese unicorn,0,0,0,0
捡jiǎn,to pick up,0,0,0,0
拯zhěng,"help, save, aid",0,0,0,0
厥jué,"personal pronoun he, she, it",0,0,0,0
澄chéng,purify water by allowing sediment to settle,0,0,0,0
萎wēi,"wither, wilt",0,0,0,0
哉zāi,final exclamatory particle,0,0,0,0
涡wō,"swirl, whirlpool, eddy",0,0,0,0
滔tāo,overflow,0,0,0,0
暇xiá,"leisure, relaxation, spare time",0,0,0,0
溯sù,"go upstream, go against current",0,0,0,0
鳞lín,fish scales,0,0,0,0
酿niàng,"brew, ferment",0,0,0,0
茵yīn,"a cushion, mattress",0,0,0,0
愕è,"startled, alarmed, astonished",0,0,0,0
瞅chǒu,"see, look, gaze at",0,0,0,0
暮mù,"evening, dusk, sunset",0,0,0,0
衙yá,public office,0,0,0,0
诫jiè,"warn, admonish",0,0,0,0
斧fǔ,"axe, hatchet",0,0,0,0
兮xī,exclamatory particle,0,0,0,0
焕huàn,shining,0,0,0,0
棕zōng,hemp palm,0,0,0,0
佑yòu,"help, protect, bless",0,0,0,0
嘶sī,neighing of a horse,0,0,0,0
妓jì,prostitute,0,0,0,0
喧xuān,"lively, noisy",0,0,0,0
蓉róng,hibiscus,0,0,0,0
删shān,to cut,0,0,0,0
樱yīng,"cherry, cherry blossom",0,0,0,0
伺cì,"serve, wait upon, attend",0,0,0,0
嗡wēng,"sound of flying bees, airplanes",0,0,0,0
娥é,be beautiful,0,0,0,0
梢shāo,pointed tip of something long like a branch,0,0,0,0
坝bà,embankment,0,0,0,0
蚕cán,silkworms,0,0,0,0
敷fū,"spread, diffuse",0,0,0,0
澜lán,overflowing,0,0,0,0
杏xìng,apricot,0,0,0,0
绥suí,"soothe, appease, pacify",0,0,0,0
冶yě,"smelt, fuse metals",0,0,0,0
庇bì,"cover, shield, shelter, protect",0,0,0,0
挠náo,scratch,0,0,0,0
搂lǒu,"hug, embrace",0,0,0,0
倏shū,"hastily, suddenly, abruptly",0,0,0,0
聂niè,whisper,0,0,0,0
婉wǎn,"amiable, congenial",0,0,0,0
噪zào,be noisy,0,0,0,0
稼jià,sow grain,0,0,0,0
鳍qí,fin,0,0,0,0
菱líng,"water-chestnut, water caltrop",0,0,0,0
盏zhǎn,small cup or container,0,0,0,0
匿nì,hide,0,0,0,0
吱zhī,"chirping, squeaking, hissing",0,0,0,0
寝qǐn,"sleep, rest",0,0,0,0
揽lǎn,"grasp, take hold of",0,0,0,0
髓suǐ,bone marrow,0,0,0,0
秉bǐng,"grasp, hold",0,0,0,0
哺bǔ,chew food,0,0,0,0
矢shǐ,"arrow, dart",0,0,0,0
啪pā,syllable,0,0,0,0
帜zhì,"flag, pennant",0,0,0,0
邵shào,surname,0,0,0,0
嗽sòu,"cough, gargle, clear throat",0,0,0,0
挟xié,clasp under arm,0,0,0,0
缸gāng,"earthen jug, crock, cistern",0,0,0,0
揉róu,"rub, massage",0,0,0,0
腻nì,"greasy, oily, dirty",0,0,0,0
驯xún,"tame, docile, obedient",0,0,0,0
缆lǎn,"hawser, heavy-duty rope, cable",0,0,0,0
晌shǎng,"noon, midday",0,0,0,0
瘫tān,"paralysis, palsy, numbness",0,0,0,0
贮zhù,"store, stockpile, hoard",0,0,0,0
觅mì,seek,0,0,0,0
朦méng,condition or appearance of moon,0,0,0,0
僻pì,"out-of-the-way, remote",0,0,0,0
隋suí,Sui dynasty,0,0,0,0
蔓màn,"creeping plants, tendrils, vines",0,0,0,0
咋zǎ,"question-forming particle, why? how? what?",0,0,0,0
嵌qiàn,"inlay, set in",0,0,0,0
虔qián,act with reverence,0,0,0,0
畔pàn,boundary path dividing fields,0,0,0,0
琐suǒ,"trifling, petty",0,0,0,0
碟dié,"small dish, plate",0,0,0,0
涩sè,astringent,0,0,0,0
胧lóng,condition or appearance of moon,0,0,0,0
嘟dū,sound of horn tooting,0,0,0,0
蹦bèng,"hop, leap, jump",0,0,0,0
冢zhǒng,"burial mound, mausoleum",0,0,0,0
浏liú,clear,0,0,0,0
裔yì,"progeny, descendants, posterity",0,0,0,0
襟jīn,"lapel, collar",0,0,0,0
叨dāo,talkative,0,0,0,0
诀jué,"take leave of, bid farewell",0,0,0,0
旭xù,rising sun,0,0,0,0
虾xiā,"shrimp, prawn",0,0,0,0
簿bù,"register, account book, notebook",0,0,0,0
啤pí,beer,0,0,0,0
擒qín,"catch, capture, seize, arrest",0,0,0,0
枣zǎo,date tree,0,0,0,0
嘎gā,sound of laughter,0,0,0,0
苑yuàn,"pasture, park, garden",0,0,0,0
牟móu,make,0,0,0,0
呕ǒu,vomit,0,0,0,0
骆luò,a white horse with black mane,0,0,0,0
凸tū,"protrude, bulge out, convex",0,0,0,0
熄xī,"put out, extinguish, quash",0,0,0,0
兀wù,to cut off the feet,0,0,0,0
喔ō,descriptive of crying or of crowing,0,0,0,0
裳shang,clothes,0,0,0,0
凹āo,"concave, hollow, depressed",0,0,0,0
赎shú,"buy, redeem",0,0,0,0
屯tún,"village, hamlet",0,0,0,0
膛táng,chest,0,0,0,0
浇jiāo,"spray, water, sprinkle",0,0,0,0
灼zhuó,burn,0,0,0,0
裘qiú,fur garments,0,0,0,0
砰pēng,"sound of crashing stones, bang!",0,0,0,0
棘jí,jujube tree,0,0,0,0
橡xiàng,chestnut oak,0,0,0,0
碱jiǎn,"alkaline, alkali, lye, salt",0,0,0,0
聋lóng,deaf,0,0,0,0
姥lǎo,maternal grandmother,0,0,0,0
瑜yú,flawless gem or jewel,0,0,0,0
毋wú,do not,0,0,0,0
娅yà,mutual term of address used by sons-in-law,0,0,0,0
沮jǔ,"stop, prevent",0,0,0,0
萌méng,"bud, sprout",0,0,0,0
俏qiào,"like, similar",0,0,0,0
黯àn,"dark, black",0,0,0,0
撇piē,"discard, abandon, throw away",0,0,0,0
粟sù,unhusked millet,0,0,0,0
粪fèn,"manure, dung, shit, excrement, night soil",0,0,0,0
尹yǐn,govern,0,0,0,0
苟gǒu,"careless, frivolous",0,0,0,0
癫diān,"crazy, mad",0,0,0,0
蚂mǎ,ant,0,0,0,0
禹yǔ,legendary hsia dynasty founder,0,0,0,0
廖liào,surname,0,0,0,0
俭jiǎn,"temperate, frugal, economical",0,0,0,0
帖tiē,invitation card,0,0,0,0
煎jiān,fry in fat or oil,0,0,0,0
缕lǚ,thread,0,0,0,0
窦dòu,surname,0,0,0,0
簇cù,"swarm, crowd together, cluster",0,0,0,0
棱léng,squared timber,0,0,0,0
叩kòu,"knock, ask",0,0,0,0
呐nà,"raise voice, yell out loud, shout",0,0,0,0
瑶yáo,precious jade,0,0,0,0
墅shù,"villa, country house",0,0,0,0
莺yīng,"oriole, green finch",0,0,0,0
烫tàng,"scald, heat",0,0,0,0
蛙wā,frog,0,0,0,0
歹dǎi,"bad, vicious, depraved, wicked",0,0,0,0
伶líng,"lonely, solitary",0,0,0,0
葱cōng,"scallions, leeks, green onions",0,0,0,0
哮xiāo,cough,0,0,0,0
眩xuàn,to confuse,0,0,0,0
坤kūn,earth,0,0,0,0
廓kuò,"broad, wide, open, empty",0,0,0,0
讳huì,conceal,0,0,0,0
啼tí,"weep, whimper",0,0,0,0
乍zhà,"first time, for the first time",0,0,0,0
瓣bàn,petal,0,0,0,0
矫jiǎo,"correct, rectify, straighten out",0,0,0,0
跋bá,go by foot,0,0,0,0
枉wǎng,"useless, in vain",0,0,0,0
梗gěng,"stem of flower, branch of plant",0,0,0,0
厕cè,mingle with,0,0,0,0
琢zuó,polish jade,0,0,0,0
讥jī,"ridicule, jeer, mock",0,0,0,0
釉yòu,glaze,0,0,0,0
窟kū,"hole, cave",0,0,0,0
敛liǎn,"draw back, fold back",0,0,0,0
轼shì,horizontal wooden bar in front,0,0,0,0
庐lú,"hut, cottage",0,0,0,0
胚pēi,embryo,0,0,0,0
呻shēn,"groan, moan",0,0,0,0
绰chuò,"graceful, delicate",0,0,0,0
扼è,"grasp, clutch",0,0,0,0
懿yì,"virtuous, admirable, esteemed",0,0,0,0
炯jiǒng,"bright, brilliant, clear",0,0,0,0
竿gān,bamboo pole,0,0,0,0
慷kāng,ardent,0,0,0,0
虞yú,"concerned about, anxious, worried",0,0,0,0
锤chuí,balance weight on scale,0,0,0,0
栓shuān,"wooden peg, post or stick",0,0,0,0
桨jiǎng,"oar, paddle",0,0,0,0
蚊wén,mosquito,0,0,0,0
磅bàng,pound,0,0,0,0
孽niè,evil,0,0,0,0
惭cán,"ashamed, humiliated",0,0,0,0
戳chuō,"prick, stab",0,0,0,0
禀bǐng,"report to, petition",0,0,0,0
鄂è,Hubei province,0,0,0,0
馈kuì,offer food superior,0,0,0,0
垣yuán,low wall,0,0,0,0
溅jiàn,"sprinkle, spray",0,0,0,0
咚dōng,"onomatopoetic, a thumping sound",0,0,0,0
钙gài,calcium,0,0,0,0
礁jiāo,reef,0,0,0,0
彰zhāng,"clear, manifest, obvious",0,0,0,0
豁huō,"open up, clear",0,0,0,0
眯mī,be blinded,0,0,0,0
磷lín,phosphorus,0,0,0,0
雯wén,"cloud patterns, coloring of cloud",0,0,0,0
墟xū,high mound,0,0,0,0
迂yū,"doctrinaire, abstruse, unrealistic",0,0,0,0
瞻zhān,look,0,0,0,0
颅lú,skull,0,0,0,0
琉liú,sparkling stone,0,0,0,0
悼dào,"grieve, mourn, lament",0,0,0,0
蝴hú,butterfly,0,0,0,0
拣jiǎn,choose,0,0,0,0
渺miǎo,"endlessly long, boundless, vast",0,0,0,0
眷juàn,"take interest in, care for",0,0,0,0
悯mǐn,"pity, sympathize with, grieve for",0,0,0,0
汰tài,excessive,0,0,0,0
慑shè,"afraid, scared, fearful",0,0,0,0
婶shěn,,0,0,0,0
斐fěi,"graceful, elegant, beautiful",0,0,0,0
嘘xū,exhale,0,0,0,0
镶xiāng,"insert, inlay, set, mount",0,0,0,0
炕kàng,the brick-bed in northern China,0,0,0,0
宦huàn,"officialdom, government official",0,0,0,0
趴pā,"lying prone, leaning over",0,0,0,0
绷běng,"bind, draw firmly, strap",0,0,0,0
窘jiǒng,embarrassed,0,0,0,0
襄xiāng,"aid, help, assist",0,0,0,0
珀pò,amber,0,0,0,0
嚣xiāo,be noisy,0,0,0,0
拚pàn,"risk, disregard",0,0,0,0
酌zhuó,serve wine,0,0,0,0
浊zhuó,"muddy, turbid, dirty, filthy",0,0,0,0
毓yù,give birth to,0,0,0,0
撼hàn,"move, shake",0,0,0,0
嗜shì,"be fond of, have weakness for",0,0,0,0
扛káng,carry on shoulders,0,0,0,0
峭qiào,"steep, precipitous, rugged",0,0,0,0
磕kē,hit,0,0,0,0
翘qiào,"turn up, lift, elevate, raise",0,0,0,0
槽cáo,trough,0,0,0,0
淌tǎng,trickle,0,0,0,0
栅zhà,fence,0,0,0,0
颓tuí,"ruined, decayed",0,0,0,0
熏xūn,"smoke, fog, vapor",0,0,0,0
瑛yīng,luster of gem,0,0,0,0
颐yí,cheeks,0,0,0,0
忖cǔn,"guess, suppose, conjecture",0,0,0,0
牡mǔ,male of animals,0,0,0,0
缀zhuì,"patch together, link, connect",0,0,0,0
徊huái,"linger, walk to and fro, hesitain",0,0,0,0
梨lí,pear,0,0,0,0
肪fáng,animal fat,0,0,0,0
涕tì,tear,0,0,0,0
惫bèi,"tired, weary, fatigued",0,0,0,0
摹mó,"trace, copy, duplicate",0,0,0,0
踱duó,"stroll, pace, walk slowly",0,0,0,0
肘zhǒu,the elbow,0,0,0,0
熔róng,"melt, smelt, fuse",0,0,0,0
挚zhì,"sincere, warm, cordial",0,0,0,0
氯lǜ,chlorine,0,0,0,0
凛lǐn,to shiver with cold or fear,0,0,0,0
绎yì,to unravel or unreel silk,0,0,0,0
庶shù,"numerous, various",0,0,0,0
脯pú,dried meat,0,0,0,0
迭dié,"repeatedly, frequently",0,0,0,0
睦mù,"friendly, amiable, peaceful",0,0,0,0
窍qiào,"hole, opening, aperture",0,0,0,0
粥zhōu,"rice gruel, congee",0,0,0,0
庵ān,Buddhist monastery or nunnery,0,0,0,0
沧cāng,"blue, dark green",0,0,0,0
怠dài,"idle, remiss, negligent",0,0,0,0
沁qìn,"soak into, seep in, percolate",0,0,0,0
奕yì,"in sequence, orderly",0,0,0,0
咙lóng,throat,0,0,0,0
氨ān,ammonia,0,0,0,0
矗chù,"straight, upright, erect, lofty",0,0,0,0
盔kuī,helmet,0,0,0,0
拇mǔ,thumb,0,0,0,0
沛pèi,"abundant, full, copious",0,0,0,0
榻tà,"cot, couch, bed",0,0,0,0
揣chuāi,put things under clothes,0,0,0,0
崭zhǎn,"high, steep, precipitous",0,0,0,0
鞘qiào,"scabbard, sheath",0,0,0,0
鞠jū,"bow, bend",0,0,0,0
垦kěn,"cultivate, reclaim, to farm land",0,0,0,0
洽qià,"to blend with, be in harmony",0,0,0,0
唾tuò,"spit, spit on",0,0,0,0
橱chú,"cabinet, wardrobe, cupboard",0,0,0,0
仕shì,official,0,0,0,0
蜘zhī,spider,0,0,0,0
痰tán,"phlegm, mucus, spittle",0,0,0,0
袜wà,"socks, stockings",0,0,0,0
峙zhì,"stand erect, stand up",0,0,0,0
柬jiǎn,"letter, invitation",0,0,0,0
蝉chán,cicada,0,0,0,0
蟹xiè,"crab, brachyura",0,0,0,0
谏jiàn,"remonstrate, admonish",0,0,0,0
鹃juān,cuckoo,0,0,0,0
擎qíng,"lift up, hold up, support",0,0,0,0
皓hào,"bright, luminous",0,0,0,0
朕zhèn,,0,0,0,0
疤bā,"scar, cicatrix",0,0,0,0
禺yú,district,0,0,0,0
铲chǎn,"spade, shovel, trowel, scoop",0,0,0,0
酶méi,enzymes,0,0,0,0
钝dùn,"blunt, obtuse",0,0,0,0
氓máng,people,0,0,0,0
匣xiá,"small box, case, coffer",0,0,0,0
弧hú,wooden bow,0,0,0,0
峨é,lofty,0,0,0,0
锥zhuī,"gimlet, awl, drill, auger",0,0,0,0
揪jiū,"grasp with hand, pinch",0,0,0,0
杠gāng,"lever, pole, crowbar",0,0,0,0
吭kēng,throat,0,0,0,0
崛jué,"towering, eminent",0,0,0,0
诬wū,make false accusation,0,0,0,0
冉rǎn,tender,0,0,0,0
抒shū,express,0,0,0,0
庚gēng,7th heavenly stem,0,0,0,0
悍hàn,"courageous, brave",0,0,0,0
靡mí,"divide, disperse, scatter",0,0,0,0
晦huì,"dark, unclear, obscure",0,0,0,0
醋cù,vinegar,0,0,0,0
壕háo,"trench, ditch, channel, moat",0,0,0,0
锯jù,a saw,0,0,0,0
夭yāo,"young, fresh-looking",0,0,0,0
咦yí,exclamation of surprise,0,0,0,0
侈chǐ,"luxurious, extravagant",0,0,0,0
婢bì,servant girl,0,0,0,0
猾huá,"crafty, cunning, shrewd",0,0,0,0
徘pái,"walk back and forth, hesitate",0,0,0,0
硝xiāo,"saltpeter, niter",0,0,0,0
煽shān,"stir up, incite, agitate, provoke",0,0,0,0
皂zào,soap,0,0,0,0
舵duò,"rudder, helm",0,0,0,0
嗦suo,suck,0,0,0,0
狈bèi,a legendary animal with short forelegs which rode a wolf,0,0,0,0
靴xuē,boots,0,0,0,0
捂wǔ,resist,0,0,0,0
疮chuāng,"tumor, boil, sore, wound",0,0,0,0
郝hǎo,surname,0,0,0,0
苛kē,"small, petty",0,0,0,0
秽huì,"dirty, unclean",0,0,0,0
茜qiàn,"madder, rubia cordifolia",0,0,0,0
搓cuō,to rub or roll between the hands,0,0,0,0
芸yún,"rue, herb used to keep insects away",0,0,0,0
酱jiàng,any jam-like or paste-like food,0,0,0,0
赁lìn,"rent, hire",0,0,0,0
檐yán,eaves of house,0,0,0,0
饷xiǎng,rations and pay for soldiers,0,0,0,0
蕉jiāo,banana,0,0,0,0
铀yóu,uranium,0,0,0,0
苔tái,"moss, lichen",0,0,0,0
赦shè,"forgive, remit, pardon",0,0,0,0
缎duàn,satin,0,0,0,0
舷xián,"the sides of a boat, bulwarks",0,0,0,0
筷kuài,chopsticks,0,0,0,0
朔shuò,first day of lunar month,0,0,0,0
婪lán,covet,0,0,0,0
紊wěn,"confused, disorder",0,0,0,0
厮sī,servant,0,0,0,0
婿xù,son-in-law,0,0,0,0
寥liáo,"few, scarce",0,0,0,0
兢jīng,"fearful, cautious, wary",0,0,0,0
糙cāo,"coarse, harsh, rough, unpolished rice",0,0,0,0
卦guà,fortune telling,0,0,0,0
槐huái,locust tree,0,0,0,0
扒bā,scratch,0,0,0,0
裴péi,surname,0,0,0,0
祀sì,"to sacrifice, worship",0,0,0,0
埔bù,"plain, arena",0,0,0,0
絮xù,"waste cotton, raw silk or cotton",0,0,0,0
芭bā,plantain or banana palm,0,0,0,0
屉tì,drawer,0,0,0,0
痪huàn,"paralysis, numbness of limbs",0,0,0,0
霄xiāo,sky,0,0,0,0
绽zhàn,"ripped seam, rend, crack",0,0,0,0
宵xiāo,"night, evening, dark",0,0,0,0
邑yì,"area, district, city, state",0,0,0,0
霖lín,"long spell of rain, copious rain",0,0,0,0
岔chà,"diverge, branch off",0,0,0,0
饵ěr,bait,0,0,0,0
茄jiā,eggplant,0,0,0,0
韧rèn,"strong and pliable, resilient",0,0,0,0
琪qí,type of jade,0,0,0,0
邹zōu,name of an ancient state,0,0,0,0
瑚hú,coral,0,0,0,0
憋biē,to suppress inner feelings,0,0,0,0
殆dài,"dangerous, perilous",0,0,0,0
噜lū,"verbose, talkative",0,0,0,0
忒tè,excessive,0,0,0,0
忿fèn,get angry,0,0,0,0
衅xìn,consecrate sacrificial vessels by smearing blood,0,0,0,0
淳chún,"honest, simple, unsophisticated",0,0,0,0
悖bèi,"be contradictory to, go counter",0,0,0,0
髦máo,flowing hair of young child,0,0,0,0
孜zī,be as diligent as possible,0,0,0,0
粤yuè,Guangdong and Guangxi provinces,0,0,0,0
隘ài,"narrow, confined",0,0,0,0
濒bīn,"approach, be on verge of",0,0,0,0
铮zhēng,clanging sound,0,0,0,0
畸jī,"odd, fractional, remainder, odds",0,0,0,0
剔tī,pick out,0,0,0,0
坞wù,"entrenchment, bank, low wall",0,0,0,0
篱lí,bamboo or wooden fence,0,0,0,0
淀diàn,"shallow water, swamp",0,0,0,0
蓦mò,"suddenly, quickly, abruptly",0,0,0,0
唬hǔ,to intimidate,0,0,0,0
锣luó,gong,0,0,0,0
汀tīng,"sandbar, beach, bank, shore",0,0,0,0
趾zhǐ,toe,0,0,0,0
缉jī,to sew in close stitches,0,0,0,0
嫦cháng,name of a moon goddess,0,0,0,0
斟zhēn,to pour wine or tea into a cup,0,0,0,0
鞍ān,saddle,0,0,0,0
扳bān,pull,0,0,0,0
拴shuān,"bind with rope, fasten",0,0,0,0
诅zǔ,curse,0,0,0,0
谟mó,"scheme, plan",0,0,0,0
呃è,belch,0,0,0,0
懦nuò,"weak, timid, cowardly",0,0,0,0
逞chěng,indulge oneself,0,0,0,0
犁lí,plow,0,0,0,0
忏chàn,"regret, repent",0,0,0,0
拧níng,pinch,0,0,0,0
亥hài,12th terrestrial branch,0,0,0,0
佟tóng,a name,0,0,0,0
叱chì,"scold, shout at, bawl out",0,0,0,0
舜shùn,legendary ruler,0,0,0,0
绊bàn,"loop, catch",0,0,0,0
龚gōng,"give, present",0,0,0,0
腮sāi,lower part of face,0,0,0,0
邸dǐ,"official residence, residence of",0,0,0,0
椒jiāo,"pepper, spices",0,0,0,0
蔚wèi,"luxuriant, thick",0,0,0,0
湛zhàn,deep,0,0,0,0
狩shòu,winter hunting,0,0,0,0
眶kuàng,eye socket,0,0,0,0
栈zhàn,warehouse,0,0,0,0
薇wēi,"Osmunda regalis, a species of fern",0,0,0,0
肮āng,dirty,0,0,0,0
瀑pù,"waterfall, cascade",0,0,0,0
渣zhā,"refuse, dregs, lees, sediment",0,0,0,0
褂guà,"jacket, overcoat, coat",0,0,0,0
叽jī,sigh in disapproval,0,0,0,0
臀tún,buttocks,0,0,0,0
妞niū,girl,0,0,0,0
巍wēi,"high, lofty, majestic, eminent",0,0,0,0
唔wú,hold in mouth,0,0,0,0
疚jiù,"chronic disease, chronic illness",0,0,0,0
鲤lǐ,carp,0,0,0,0
戎róng,"arms, armaments",0,0,0,0
肇zhào,"begin, commence, originate",0,0,0,0
笃dǔ,"deep, true, sincere, genuine",0,0,0,0
辙zhé,"wagon ruts, wheel tracks",0,0,0,0
娴xián,"elegant, refined",0,0,0,0
阮ruǎn,ancient musical instrument: surname,0,0,0,0
札zhá,"letter, note",0,0,0,0
懊ào,"vexed, worried, nervous",0,0,0,0
焘dào,"shine, illuminate",0,0,0,0
恤xù,show pity,0,0,0,0
疹zhěn,measles,0,0,0,0
潇xiāo,sound of beating wind and rain,0,0,0,0
铝lǚ,aluminum,0,0,0,0
涤dí,"wash, cleanse, purify",0,0,0,0
恃shì,"rely on, presume on, trust to",0,0,0,0
喽lóu,used in onomatopoetic expressions,0,0,0,0
砌qì,"to build, pile up",0,0,0,0
遁dùn,"hide, conceal oneself",0,0,0,0
楞léng,used for Ceylon in Buddhist texts,0,0,0,0
阱jǐng,"pitfall, trap, snare",0,0,0,0
